Lithiation,OCV
0.001,4
0.02136734693877551,4
0.04173469387755102,4
0.06210204081632653,4
0.08246938775510204,4
0.10283673469387755,4
0.12320408163265306,4
0.14357142857142857,4
0.16393877551020408,4
0.1843061224489796,4
0.2046734693877551,4
0.2250408163265306,4
0.24540816326530612,4
0.26577551020408163,4
0.28614285714285714,4
0.30651020408163265,4
0.32687755102040816,4
0.3472448979591837,4
0.3676122448979592,4
0.3879795918367347,4
0.4083469387755102,4
0.4287142857142857,4
0.4490816326530612,4
0.46944897959183673,4
0.48981632653061224,4
0.5101836734693878,4
0.5305510204081633,4
0.5509183673469388,4
0.5712857142857143,4
0.5916530612244898,4
0.6120204081632653,4
0.6323877551020408,4
0.6527551020408163,4
0.6731224489795918,4
0.6934897959183673,4
0.7138571428571429,4
0.7342244897959184,4
0.7545918367346939,4
0.7749591836734694,4
0.7953265306122449,4
0.8156938775510204,4
0.8360612244897959,4
0.8564285714285714,4
0.8767959183673469,4
0.8971632653061224,4
0.917530612244898,4
0.9378979591836735,4
0.958265306122449,4
0.9786326530612245,4
0.999,4
